#filename	date	concept_num	concept
28635228	2017-06-21	MUT	1
22621874	2012-07-23	NODAL	4
24849519	2014-11-21	GPNMB	1
24849519	2014-11-21	CDCP1	14
22944132	2012-09-04	BCL2	3
22944132	2012-09-04	BAX	3
22944132	2012-09-04	AKT1	4
26880967	2016-02-16	BCL2	1
26880967	2016-02-16	BCL2L1	1
26880967	2016-02-16	AKT1	1
26880967	2016-02-16	NODAL	1
25886188	2015-10-08	RASSF1	11
23457938	2013-03-05	NODAL	1
9463311	1998-04-06	COL4A5	6
16490593	2006-02-21	FAM84B	5
16490593	2006-02-21	TRIB1	4
16249859	2005-10-26	POMP	1
27427262	2016-07-18	NODAL	1
25912437	2015-07-21	AKT1	9
25912437	2015-07-21	PIK3CA	1
23482783	2013-03-13	HIF1A	2
23482783	2013-03-13	BRAF	1
23244153	2012-12-18	MTHFR	6
23244153	2012-12-18	MGMT	7
25513074	2014-12-01	NODAL	1
15884107	2005-05-10	LAPTM4B	14
15884107	2005-05-10	HCCS	1
27542820	2016-08-31	HIF1A	5
25825497	2015-05-30	SMYD2	15
24936140	2014-06-17	SOX17	5
24936140	2014-06-17	SOX1	1
24936140	2014-06-17	DDIT3	1
24936140	2014-06-17	SEPT9	1
28787442	2017-08-08	IGF2BP1	1
22895565	2013-06-04	BCL2L1	1
22895565	2013-06-04	MMS22L	11
23016545	2012-10-30	DYRK1A	8
24993551	2014-09-05	PRDM2	7
24394034	2014-01-07	ADM	1
28002789	2016-12-21	C6orf120	2
28106103	2017-01-20	SOX2	6
16270235	2006-02-23	NODAL	3
25267569	2014-09-30	SMAD3	11
25267569	2014-09-30	SMAD4	2
17069588	2006-10-30	PTEN	1
17069588	2006-10-30	NDRG1	1
17069588	2006-10-30	TNS1	1
25824337	2015-06-06	NAA10	1
25824337	2015-06-06	IL6	4
20006355	2010-01-28	NODAL	5
28430590	2017-04-21	NODAL	2
25739674	2015-06-02	YAP1	13
11839673	2002-02-12	NODAL	3
23213683	2012-12-06	ALDH2	10
21048924	2010-11-04	ALDH2	3
21048924	2010-11-04	ADH1B	9
26122021	2016-05-20	MTHFR	1
26122021	2016-05-20	TYMS	1
22450326	2012-05-21	MIR25	1
28135856	2017-01-31	MGMT	11
28135856	2017-01-31	IMPACT	1
10640956	2000-02-16	PTER	1
28368717	2017-04-03	CYP2C19	2
