"Gene","Bile duct cancer","Colorectal cancer","Esophageal cancer","Liver cancer","Pancreatic Cancer","Stomach cancer","total"
"CA2",0.00860100444337143,0.0223823907092771,0.0104021539201086,0.00311682196248683,0.066089124834666,0.0117047147722156,0.122296210642126
"MSH2",0.00112296361349706,0.0801665164431036,0.00599986789060294,0.000602346524120483,0.0150609849891977,0.0136153245408481,0.11656800400137
"MTHFR",0,0.0368827604612327,0.0351842161291585,0.00125145366865683,0.00313839261113316,0.0388332100319967,0.115290032902178
"PCNA",0.00935930000775216,0.0274093680412123,0.00434798985261884,0.0433255468706634,0.00544069417959197,0.0250551387900238,0.114938037741863
"CRP",0.00512511548847245,0.0321729564044627,0.0493084497306311,0.00564611864591661,0.00750321254103077,0.0147286080257263,0.11448446083624
"CAT",0.0113877637127433,0.0524096963730458,0.00907391857315218,0.00729872767281426,0.0127452172538437,0.0203126936855844,0.113228017271184
"FOXP3",0.00921960775031426,0.0256318925018101,0.0130159361177507,0.0322182415232099,0.0110248904541188,0.0214536877534119,0.112564256100616
"MUC4",0.0393909959630803,0.00138105714660713,0.00207731064666935,4.43133346478064e-05,0.0646923351015341,0.00494898601045154,0.11253499820299
"MMP9",0.0124169522212885,0.0218523597147087,0.00857195164597098,0.0261710918039004,0.0183065620991302,0.0243559860277282,0.111674903512727
"TNS1",0.00665817613057407,0.0304351939234019,0.00926794288201356,0.0294621620345608,0.0100982956472163,0.0226720380781961,0.108593808695963
"AGA",0.0109347210646865,0.0341518180547268,0.00968650867381249,0.00788831587084142,0.015689410556412,0.0296921228860707,0.10804289710655
"MTOR",0.0144219911607872,0.0271810306436153,0.0158652973538855,0.0230310688732796,0.019983130165224,0.00751380778856041,0.107996325985352
"BIRC5",0.00655734347216484,0.0287441331373189,0.00787932455643673,0.0284581500526729,0.0165120111040221,0.0189247487082392,0.107075711030855
"F3",0.00622558893861523,0.0380112984698073,0.00970713825865463,0.00448566575768017,0.0162043033021132,0.0311820444536018,0.105816039180472
"HLA-A",0.00525839233833728,0.0359787223825213,0.0110748497059182,0.000277853139999184,0.0308972676276234,0.0222591570787049,0.105746242273104
"SARNP",0.01596271213884,0.00402807772170155,0.000864002033838298,0.0790835256276167,0.0043623152440763,0.000520553774862985,0.104821186540936
"MDM2",0.0106043576252882,0.0244400580912868,0.0122265402188978,0.027630172050948,0.0120677851566208,0.0175974753950803,0.104566388538122
"PIK3CA",0.0132237037772118,0.0529919888083215,0.013004995928312,0.00933946809321634,0.00378906693270742,0.0119653859574824,0.104314609497251
"MUC6",0.0477231048938593,0.0132933837132157,0.000366841984681953,0.0010110544236479,0.00820247603550507,0.0335949081236818,0.104191769174592
"FSCN1",0,0.0121250628320647,0.0386029258335337,0.0065186951090499,0.0214671574956328,0.024559900563452,0.103273741833733
"MAPK8",0.00198827127939135,0.0277309764014368,0.00427072361995937,0.0300220651063958,0.0229844486780304,0.0151470497706309,0.102143534855845
"BRCA2",0.00395809647020486,0.0144394638110511,0.00809892335297901,0.00720177197977258,0.0582159070384758,0.00852246936741348,0.100436632019897
"NCAM1",0.0676064543582627,0.00446880837342544,0,0.00843679808291498,0.00147195705328141,0.0184430605202234,0.100427078388108
"DLD",0.00113468339313751,0.0891583302138463,0.000237475885687289,0.00174391956743831,0.00436781201389025,0.00271250474395325,0.0993547258179529
"MGMT",0.0170590325530703,0.0360961476441874,0.0220670732092865,0.00554204210151665,0.00337335866838101,0.0142212566339163,0.0983589108103581
"FAS",0.00890995443012197,0.0446278036612016,0.00757554136984503,0.0038038618353434,0.0133449912547363,0.0198220793698925,0.0980842319211409
"GEM",0.0580371332597735,0.00403767144688469,0.00100029911374188,0.000440486575066843,0.0314366257842632,0.00297748464195129,0.0979297008216814
"BCL2L1",0.00309878311051142,0.037431598308994,0.00246627450275494,0.0175895235973825,0.024163064511865,0.0121761997378719,0.0969254437693799
"SHH",0.00526905190373677,0.00976818715368998,0.00569019298221989,0.0193635056322933,0.034074618189988,0.0226227421581721,0.0967882980201
"LAPTM4B",0.00265442590164251,0.0131550925867495,0.0387615488881667,0.0161629027480191,0,0.0244058010238589,0.0951397711484367
"KRT20",0.0477990618680579,0.0200941307449136,0.000722198117941399,0.00950121040101685,0.00775573360097768,0.00848077482615114,0.0943531095590586
"FHIT",0.00721004622210361,0.0199858801928792,0.0291080066735881,0.0127117686742922,0.00416089296361734,0.020186051326662,0.0933626460531423
"EPCAM",0.0161223270752884,0.0290815346369273,0.0086061049307068,0.0201934705782411,0.0127168152092887,0.00646970184777831,0.0931899542782306
"GSTP1",0.00464579616406391,0.0265284943689811,0.00700063548235954,0.0215529016710744,0.0022617204736813,0.0311210862263605,0.0931106343865208
"POR",0.010908354757651,0.0268722724222546,0.01629392287774,0.00435657112523913,0.0141428272111437,0.0199666739530345,0.092540622347063
"TGFB1",0.00407487248935445,0.0242428311961972,0.00701669566874363,0.0242166980804532,0.0166978781050614,0.0159130334051709,0.0921620089449808
"MKI67",0.0131408453514905,0.0278432466041162,0.01186740640823,0.0173512548866706,0.00679343637389322,0.0151322963493853,0.0921284859737858
"NOTCH1",0.00937864971089944,0.0183965861303508,0.00925193309018321,0.0270081829750129,0.0131252670488386,0.014628451407885,0.09178907036317
"CCK",0.0115324070088853,0.0154865861557229,0.00554021269927735,0.00136449032262438,0.0398750015826755,0.0162880292438763,0.0900867270130618
"ZHX2",0.0100819322470002,0.0318444171992441,0.00145758638517318,0.0209421006061838,0.0216773977639762,0.00376364240529817,0.0897670766068756
"INS",0.0125421272769035,0.0321327868416185,0.00938269166707948,0.00394943237090381,0.0221153974897363,0.00866455438171124,0.0887869900279529
"ADA",0.00360146779079934,0.0225902950418959,0.00460322741992983,0.00325081654655553,0.0273966572755142,0.0265446738670966,0.0879871379417915
"CYP1A1",0.00770491759856467,0.023587167475927,0.0388781537351021,0.00686763424556113,0.00276590854988414,0.00740508104719984,0.0872088626522389
"TNFSF10",0.00958696559150867,0.0287447529795596,0.00173524744012131,0.0207352626952304,0.0160245872930408,0.00975487863234802,0.0865816946318088
"RAC1",0.00712038248468218,0.0229293081171996,0.00278077891315314,0.0150101829475243,0.0223329412564382,0.0162438167633946,0.0864174104823919
"HIF1A",0.00131990048277265,0.028691885295137,0.00659703885800232,0.0187436392156399,0.0178928413214829,0.0128108844571519,0.0860561896301868
"IFNAR2",0.0199186035566424,0,0.0159991274844633,0.029320063042243,0.0123326748349466,0.00784882348666486,0.0854192924049601
"MSH6",0.00474622383980606,0.0566230415776192,0.00132828853135915,0.000356037231428216,0.0101638595527916,0.0120042357892578,0.085221686522262
"BRCA1",0.00164033130017921,0.0239991839218413,0.00394260941332034,5.83578894726316e-05,0.0380421113548442,0.0173104393243663,0.084993033204024
"ANG",0.00102726360167551,0.0225903434348919,0.0185432486311981,0.0144725510906472,0.0126964490055817,0.0154156743971811,0.0847455301611756
"MYC",0.00719475741948808,0.0220520643324653,0.0140793567944065,0.0031933869976874,0.00706914430964081,0.0309483339855387,0.0845370438392268
"KRT19",0.0299123200715895,0.00618410876538669,0.000782537087539532,0.0383816915039722,0.00317491204457802,0.00594250974090595,0.0843780792139718
"IL6",0.00703954598587108,0.0251154568815712,0.0114061483441672,0.0152206030588985,0.00931968621117176,0.0162407193028107,0.0843421597844903
"CCL2",0.000551261712857255,0.0442185064303559,0.0044346339826641,0.00723689383301901,0.0147838443082842,0.0128975472399637,0.0841226875071442
"CXCR1",0,0.0104319655011609,0.00984545387246325,0.00408046442408566,0.050723819458535,0.00894477937337351,0.0840264826296183
"ALDH2",0,0.0128720298981124,0.0404520362595907,0.00950303645427951,0.00275257248671351,0.0181065588455407,0.0836862339442368
"HBD",0.0719464403370783,0.00299705754530374,0.00324982954953094,0.00130948335014532,0.00312538527618937,0.000317267591573992,0.0829454636498217
"MMP2",0.00994043888017616,0.028225965820367,0.00234885781018077,0.0178472791290567,0.0102054509567928,0.0131127537876151,0.0816807463841886
"CXCR4",0.0116907557144799,0.0171858994496803,0.0103785797441058,0.00357282745355611,0.0305401718864389,0.00679674434620335,0.0801649785944643
"KRT7",0.040936086778245,0.00861525543355346,0.00118689076548533,0.0200961713146823,0.00395568584570263,0.00517824844061444,0.0799683385782832
"TLR4",0.015730571507191,0.027578814265283,0.00619050584098892,0.0034949900182112,0.00644393911695182,0.0201673652163947,0.0796061859650207
"ERBB2",0.00648175111378778,0.0109861228205751,0.0141484369703506,0.00011530027959785,0.00351632713754368,0.0441114484509848,0.0793593867728398
"IGFBP3",0.000497722552662263,0.0231191851310933,0.0300783584145059,0.012405313569902,0.00108675931420992,0.0112071438286162,0.0783944828109897
"ARC",0.0081025215753723,0.0260159075803544,0.00737078563647105,0.00157234109905458,0.0130651511060168,0.0218655481822351,0.0779922551795042
"XIAP",0,0.036241082839542,0.0112382984435646,0.0109102288958247,0.0143994186993492,0.00501164513401666,0.0778006740122971
"FEZF2",0.0100027048007001,0.0167594234110968,0.00942051799014125,0.0108815654196067,0.0148479765419811,0.0157660579260295,0.0776782460895555
"MMP7",0.00483666593355226,0.0424583184655974,0.00696329849356766,0.00156071798101189,0.0035227200887825,0.0174319733709334,0.0767736943334451
"F2R",0.0240877890963506,0.00580023283364196,0.000381915976317932,0.0281501223931668,0.00915933023990898,0.00891641694168985,0.0764958074810761
"NAT2",0.000152553463978337,0.0422870417214913,0.0104163942989714,0.00445045004908743,0.00880851244613754,0.0102191945985999,0.0763341465782659
"KRT17",0.0643798827583977,0.000900231971508495,0,0.000543723711424154,0.0104899240055067,0,0.0763137624468371
"C2orf40",0,0.000296871038537545,0.0758167604464689,0,0,0,0.0761136314850065
"CLDN4",0.0139332274565736,0.00248898593126667,0.00340207069437549,0.00868027403002624,0.0283068841116061,0.018972094575423,0.0757835367992711
"PSCA",0.0125815465381187,0,0.00359764462122689,0.000111035614781437,0.0218082963844658,0.037086624391705,0.0751851475502978
"C8orf17",0.00380161273275981,0.0257592536561031,0.020553847915183,0.0115412962586457,0.00286937253654498,0.0103195967728963,0.0748449798721329
"SNAI1",0.0048593411042554,0.023596112443102,0.00113601390836114,0.0145366545108052,0.0222404439164346,0.00809375785404445,0.0744623237370028
"TRDMT1",0,0.0220793602766598,0.00625140074839667,0.00700721558560633,0.00532883471072639,0.0336694678120302,0.0743362791334194
"MCC",0.00964594043645106,0.0237884755265489,0.015005071431986,0.0048259605998748,0.00695405914245035,0.0139424370033485,0.0741619441406596
"OGG1",0.0147878734024596,0.0279192238781793,0.00402096936766623,0.00808629947740607,0.00850299728488262,0.0108282850633532,0.074145648473947
"ENPP1",0.000201626713410818,0.00078245854454892,0,0.00235282659127015,0.061634256006478,0.00889839680160585,0.0738695646573138
"SST",0.00556745655399722,0.00949155988716593,0.00803181947542567,3.66377434278954e-05,0.0411353311868649,0.00930791626955086,0.0735707211164325
"CKS1B",0.00312373406411235,0.0021935706261246,0.0490320593841241,0.0137113116547615,0,0.00525180319327066,0.0733124789223931
"TLR2",0.0331255365900674,0.0173342580196579,0.000253638479894828,0,0.00210386187696525,0.0201206412641642,0.0729379362307496
"MVD",0.0117945224283268,0.0127972930208367,0.00806655762596643,0.0156335610073432,0.00295681628508588,0.0215780083073122,0.0728267586748712
"CD274",0.0125410845108903,0.0148507012445386,0.00830907613244072,0.00814992145011072,0.0230073574883472,0.00515173935223919,0.0720098801785667
"CCND1",0.000778524302103544,0.0142761960579948,0.0313965095712437,0.008795013599126,0.00637333868548133,0.00958077254000567,0.0712003547559551
"CDK4",0.00721334743880411,0.0203378029570595,0.0190865264733985,0.000899421729568425,0.0150889703304289,0.00812109294626577,0.0707471618755252
"SP4",0,0.011881569790823,0.00332253562152705,0.000225919035289527,0.0552688300379766,0,0.0706988544856162
"ABCB1",0.00468132405467282,0.03358290091112,0.00440885723945784,0.00197191600878538,0.0116070844129328,0.0143882833683222,0.070640365995291
"IL10",0.00170711499358834,0.0171254623404257,0.00382799020216566,0.00712610456434622,0.00865130569998216,0.0320964409608041,0.0705344187613123
"CCS",0.0223187773402694,0.021554475132822,0.0123088678356451,0.00618057909137312,0.00391135164625159,0.00388950352880779,0.070163554575169
"CDH2",0.00564365714289964,0.00572338887786328,0.00388915588851679,0.0200587893911861,0.022753066909173,0.0120413564953524,0.0701094147049912
"CASK",0,0.00421037962832342,0.059604920680965,0.000274481740495226,0,0.00598524178680581,0.0700750238365895
"UMPS",0.0191950959500559,0.00566185845360621,0.00241424745785365,0.0139382019656176,0.0229161635999532,0.00557582588613608,0.0697013933132227
"NAA10",0,0.0027307186131722,0.0518301678905689,0,0.00888130405025448,0.00618218626133735,0.0696243768153329
"CXCR2",0.000864343908980098,0.0212637652164551,0.0211140731130865,0.00744166211110176,0.0147398803625909,0.00400193579636673,0.0694256605085811
"KRT8",0.0106522242541079,0.00949225101173545,0.00205158149342823,0.0390225973152829,0.00702888801935695,0.00092704511883387,0.0691745872127453
"CKS2",0.000441741996522937,0.000734691763135036,0.0508482717533382,0.00637014055565433,0,0.0106760581941944,0.0690709042628448
"WNT9B",0,0.00624572966096619,0.0185591690735556,0,0.0251310122195599,0.0191197193664827,0.0690556303205644
"PBK",0.05006551298576,0.00543048445216214,0.000410013504534242,0.0131094505558131,0,3.43096667810954e-05,0.0690497711650505
"CLTC",0.0179453770163657,0.000895857551761812,0,0.0482189176595813,0,0.00107242217210267,0.0681325743998115
"MGA",0.0167243370431489,0.016439364832079,0.00800579259914823,0.0133234973035133,0.000402866704578285,0.0129933240247177,0.0678891825071855
"POU5F1",0,0.017453203078083,0.011931837809837,0.00616396736062834,0.0199728860917864,0.0122074461321679,0.0677293404725026
"FOXM1",0.00391405186762717,0.0187752417499986,0.00525862284416972,0.0150861817747024,0.00882516337966474,0.0156061066459974,0.06746536826216
"MPO",0.00451022603222236,0.0169671579723097,0.0197215461144692,0.00586824500440884,0.00498474786913505,0.0154026722755504,0.0674545952680956
"BICC1",0.0569029737491119,0,0,0.00456209791601253,0,0.00568453302642348,0.0671496046915479
"GFAP",0.00619254553625494,0.0108142147358483,0.011664242380716,0.00916495938195664,0.0206824292580156,0.00854049273491709,0.0670588840277085
"PCDH10",0,0.00635330229769949,0.0162857131724956,0.00966425784651867,0.0170859181334013,0.0174311697760894,0.0668203612262044
"FGFR2",0.0226531801421324,0.0068700857957082,0.0026017924994566,0.0011457119689261,0.000312770402476773,0.0331550861691526,0.0667386269778526
"CDKN1A",0.000398628538285796,0.0261603533397188,0.00453641183154548,0.0192874716458276,0.00586708070461307,0.010445655698346,0.0666956017583368
"IL2",0.00179220028961486,0.0213619173048203,0.00332462978289282,0.0167865102762153,0.00811627693693397,0.0153011586979613,0.0666826932884385
"CDKN1B",0.0115640360632921,0.0194407140633108,0.00302527088487719,0.00911202415481573,0.00909195480098744,0.0140077841197764,0.0662417840870596
"GSK3B",0.00381193144435333,0.018180560208886,0.0201501244092525,0.0102749573591585,0.00469654200839498,0.00901243211099085,0.0661265475410362
"MAPK3",0.0029783988047881,0.0242017848673167,0.00574366816394635,0.00697533844389199,0.00867096906424904,0.0174366810133097,0.0660068403575018
"SEMA4C",0,0.0140288691838803,0.0317763131599339,0,0.000159164150906478,0.0199426611073615,0.0659070076020821
"NKD2",0,0.00455589716192933,0.0315315222783389,0.000185629131591748,0.0166142592031894,0.0127986203914591,0.0656859281665085
"SMAD7",0,0.0217406512998217,0.00108586566339088,0.00721116852348055,0.0162516867737736,0.0193541473299736,0.0656435195904403
"GRP",0.00111291712951378,0.0346836464079246,0.00199646110946332,0.00372561932437014,0.0111600669293541,0.0126967563589238,0.0653754672595498
"TFPI2",0.0117727541031527,0.00921863884583864,0.00848463253062077,0.00766620216611282,0.0177370495191795,0.0103971212225175,0.0652763983874219
"SLC22A1",0.0294262736796905,0.00024717614846159,0,0.0339447889448696,0.00151433831839353,0,0.0651325770914153
"XRCC1",0,0.025050830432902,0.00674891030113502,0.0103901594297217,0.00835802028298416,0.0140653342283607,0.0646132546751036
"VEGFC",0.0111492901054987,0.0160073414599133,0.0102086917539103,0.00443442284896813,0.00283205044448161,0.0195728062309351,0.0642046028437071
"YAP1",0.0022196574658801,0.000961371441314214,0.0509551301829281,0.00426429975001156,0.0040836606759633,0.00169462397185397,0.0641787434879512
"GSTM1",0.00102942907413136,0.0219313767876818,0.0143118626637799,0.00803632719758125,0.00099898729045081,0.0178482146684903,0.0641561976821154
"GCG",0.00606994834541626,0.0203912743825996,0.0108528193906847,2.28821082479047e-05,0.0162019903336764,0.0106127644485688,0.0641516790091936
"CA3",0.00247830799236314,0.0338611862547386,0.0060233888648853,0.00177478675274928,0.0179212829456844,0.00201613324987364,0.0640750860602943
"FASN",0.00483556566031715,0.0370484936077309,0.00227706076522115,0.0107624718853163,0.00558415904722653,0.00350599088140219,0.0640137418472142
"GAPDH",0.000413408085697542,0.0189081109302905,0.00410976882627834,0.025807242195025,0.00280828085811495,0.0119460978333151,0.0639929087287215
"AHCYL1",0.0532225782586373,0,0,0.00432798609699215,0,0.00599202393264944,0.0635425882882789
"RHOA",0.000259913177895629,0.0155003127813913,0.00221472565592432,0.00600256106776704,0.0161845754485547,0.0233804415460643,0.0635425296775973
"DKK1",0.011287092210798,0.0164026614472874,0.0018870089252714,0.0145606958486067,0.0103592009660776,0.00868470323481365,0.0631813626328548
"CCNE1",0.00132584750830402,0.0126685672791826,0.00416226429185028,0.0194005516938707,0.0117437451779742,0.0138293842472562,0.063130360198438
"VDR",0.000860292799271288,0.0518868307016371,0.00708943576720098,0.00059172651710306,0.00190740636181508,0.00067798792311195,0.0630136800701394
"RASSF1",0.00617017958141631,0.0138272743125626,0.00654766985894007,0.0158051384960742,0.00103309218758227,0.0196218409866022,0.0630051954231776
"RET",0.00641454850780292,0.0143683241404143,0.00111874128456405,0.00287682530079634,0.0319102699946075,0.00612756342490354,0.0628162726530887
"WNT3A",0.00133066841899736,0.010696780361726,0.0250643921416137,0.00524809316589873,0.0107609877470539,0.00951308123158609,0.0626140030668758
"PLCE1",0.00496131537413184,0.0086122294755979,0.0368952895565674,0,0,0.012050373801459,0.0625192082077561
"CLC",0.00306804815171839,0.0213538052509438,0.00710449391785988,0.0148532656762546,0.0100423180508296,0.00603277333906453,0.0624547043866708
"KLK10",0,0.0273649559432568,0.000592090610443853,0.00128831282854011,0.00512476153922122,0.0276890030412112,0.0620591239626731
"KLF6",0,0.00898476358059217,0.000908530427578554,0.039518597303266,0.00149263998182983,0.0110996854478071,0.0620042167410737
"MAG",0.00665450389071219,0.0160951596257267,0.00743318145979993,0.00535597812748095,0.00960147839424385,0.0168550847616984,0.061995386259662
"DAP",0.0018032632526127,0.0164396877710962,0.0110075520640832,0.00307941609330846,0.0167864424413812,0.0127901993094528,0.0619065609319346
"PDCD4",0.00258268727400936,0.0159545151854965,0.00772180090761152,0.00751406820130601,0.00983960029447775,0.0182215806336135,0.0618342524965147
"FZD7",0,0.00572001082133549,0.020822466601742,0.013126580809911,0.010577785782537,0.0113350369245847,0.0615818809401102
"CD80",0.00133369397342668,0.0156811516842799,0.0281743269519965,0.00107550355891462,0.00641734579356812,0.00889030488606663,0.0615723268482525
"AGR3",0.0354817188390915,0,0,0.0259679165819529,0,0,0.0614496354210444
"MCL1",0.0126448407311791,0.0159975689100338,0.00167218619327547,0.0134992196906404,0.00870500705221867,0.00890668745879023,0.0614255100361377
"PTGS2",0.00981771723808576,0.0315595255548261,0.00532708483379156,0.00395567571290552,0.0027902582694237,0.00796012568317871,0.0614103872922114
"ZEB1",0.00421768815859049,0.016003022737936,0.00255095818384131,0.0106826179030959,0.013186355704849,0.014759410102152,0.0614000527904648
"CTGF",0.00602961124823563,0.017492224463717,0.00375985010372112,0.0182425760613113,0.00883707586952799,0.00667215286469454,0.0610334906112075
"KRAS",0.00312699398647024,0.0241946569574234,0,0.00332778801569099,0.0263981600221023,0.00353580918783589,0.0605834081695227
"STAT3",0.00315226390905429,0.013749365767225,0.00414757829827166,0.0136952196673666,0.00640300454960168,0.0194357345700984,0.0605831667616176
"NDRG2",0.0275352012170108,0.0143310933085144,0,0.0109483152117549,0.00344314644206751,0.00424287676239532,0.0605006329417429
"GOLPH3",0.00167572863353251,0.00436351703051904,0.00318827536006504,0.0471734775537732,0,0.00396187359783885,0.0603628721757286
"IMPACT",0.00114786101067083,0.0329317557033967,0.00540526063532806,0.00686067096640984,0.00292403216298159,0.0110815641087401,0.0603511445875271
"ERCC1",0.00259365782737137,0.0195014838697134,0.0176841252913456,0.00253754281960191,0.00252351400178926,0.0154580154934592,0.0602983393032807
"TYMS",0.000455487159576658,0.0330797836561711,0.00557669409078322,0.00261869850364908,0.00556942316344973,0.0125637664008687,0.0598638529744985
"RAD51",0.024681460392452,0.00962369866510913,0.0124844875802222,0.00413218658923206,0.00571734507907864,0.00283559773986251,0.0594747760459566
"ABCG2",0.00411864073841846,0.0136017864942627,0.0141114967804194,0.000277301127408405,0.0132870068538309,0.0140304850550765,0.0594267170494164
"MAP2K1",0.00257393250648511,0.0224746501077358,0.0030301525894595,0.00862446631030712,0.0175509518547725,0.00497902037814332,0.0592331737469033
"CYP2E1",0,0.0126873052699341,0.0202617769105594,0.00982402940542642,0.00117771933503743,0.0152408005467374,0.0591916314676948
"DVL1",0,0.0356615122044233,0.00587252797576657,0.00501496801714963,0.00683183937272614,0.00580180095066057,0.0591826485207262
"LGALS3",0.0121855951398835,0.02112729084364,0.00651788892589179,0.00768748583356326,0.00413004965455126,0.00740130212695901,0.0590496125244888
"ITGB1",0.0123753734632675,0.0176935924421345,0.00255594086949231,0.00894458144220072,0.0148405817214029,0.00250239004160544,0.0589124599801034
"S100A4",0.00279639981829702,0.0249597578515782,0.0048722360944806,0.00955077256891033,0.0100995092445069,0.00656736568489154,0.0588460412626646
"IGF2-AS",0.000786433034344673,0.022351776955744,0.0072420120270967,0.0213683751111065,0.000326470166759514,0.00675559982694543,0.0588306671219969
"CCL20",0.000621722513339086,0.0424718185702547,0.00140962475391689,0.00904419480927899,0.00203346993297532,0.00310316315663202,0.058683993736397
"GPNMB",0.00388165546259608,0.0125018057589772,0.00493233643294376,0.0116790806219542,0.0159045580246022,0.00975996280656718,0.0586593991076405
"ATM",0.0011123930795593,0.0189042076122161,0.00483530092505052,0.000316603907417726,0.0144832638141245,0.0188820275727716,0.0585337969111398
"NOV",0.0108847229648433,0.0149213743194719,0.00248513941951,0.000112652978361475,0.010978957230656,0.0190278706840646,0.0584107175969072
"ADH1B",0,0.00963253886347423,0.0408513511622636,0.00147303719556179,0.0022601214034961,0.00407879042662509,0.0582958390514208
"SP3",0,0.0128229624527148,0.00254283749548035,0.00179306508094873,0.0369876695218099,0.0041138048370347,0.0582603393879884
"PTCH1",0.00180320999223456,0.00625887369908999,0.00664535689151722,0.00548923177317592,0.0185513311623561,0.0193391987595228,0.0580872022778966
"DNMT3A",0,0.0046875715048581,0.0111390612203874,0.00889555378132034,0.00410266651315981,0.0292127080681996,0.0580375610879253
"DNMT1",0.00154959843314559,0.0174138153217027,0.00328695326828561,0.000166879685381198,0.0119014941850227,0.0236323079315413,0.0579510488250791
"MID1",0.00349240791235317,0.00997864655903472,0.00463853007825945,0.0330311238300625,0.000912458641705845,0.0057163793990002,0.0577695464204159
