#filename	date	concept_num	concept
23299519	2013-11-13	NODAL	1
12560778	2003-01-31	NODAL	1
12560778	2003-01-31	KRT8	1
23876521	2013-07-23	NODAL	1
20720444	2010-10-07	DAP	1
20720444	2010-10-07	KRAS	1
18074906	2007-12-13	NODAL	1
26900302	2016-02-22	MUC5AC	1
26900302	2016-02-22	MUC6	1
23645731	2013-05-06	AKT1	2
23645731	2013-05-06	MTOR	2
23645731	2013-05-06	BCL2	2
8010724	1994-07-18	NODAL	1
22719185	2012-06-21	NODAL	2
18987928	2008-11-06	HCCS	2
27058753	2016-08-18	C8orf17	1
19949928	2009-12-01	PGP	1
21086164	2011-05-19	MBD2	1
21086164	2011-05-19	PCM1	1
21086164	2011-05-19	RASSF1	4
24932236	2014-06-16	KRT20	2
24932236	2014-06-16	VIM	2
24932236	2014-06-16	PEMT	2
24932236	2014-06-16	KRT7	2
24932236	2014-06-16	CD99	2
16124042	2005-08-26	MUC5AC	8
16124042	2005-08-26	PEMT	11
18709487	2008-08-18	NODAL	1
20182341	2010-03-31	SALL4	11
26043778	2015-07-03	TJP1	1
26043778	2015-07-03	CDH17	3
26043778	2015-07-03	ZEB1	1
26043778	2015-07-03	VIM	1
20450586	2010-05-10	MVD	2
22425613	2012-07-03	HCCS	2
14557383	2004-01-16	ARL6	9
25141867	2014-08-25	NR1I2	1
25141867	2014-08-25	FOXO1	1
25141867	2014-08-25	PPARGC1A	1
25141867	2014-08-25	NUF2	1
25141867	2014-08-25	TTK	1
12414512	2002-11-04	CAV1	13
12414512	2002-11-04	NODAL	1
21462380	2011-04-04	NANOG	3
21462380	2011-04-04	VIM	1
21462380	2011-04-04	PEMT	1
27999621	2016-12-21	SHOX2	8
27999621	2016-12-21	SEPT9	7
21853342	2012-08-24	SPAG5	1
21853342	2012-08-24	RAC1	13
23052165	2012-10-11	GPC3	6
23052165	2012-10-11	KRT19	6
23052165	2012-10-11	BGN	4
23052165	2012-10-11	CLDN4	5
11680592	2001-10-26	MUC5AC	1
11680592	2001-10-26	MUC4	2
11680592	2001-10-26	MUC3A	3
11680592	2001-10-26	MUC2	2
11680592	2001-10-26	MUC5B	3
24519806	2014-06-19	NODAL	2
17380013	2007-03-23	MUC2	2
17380013	2007-03-23	PEMT	2
23318457	2013-10-10	IDH2	1
23318457	2013-10-10	IDH1	1
23318457	2013-10-10	IL6ST	1
26692940	2015-12-22	MTSS1	10
26692940	2015-12-22	NODAL	1
15783044	2005-03-23	GRASP	1
24375300	2013-12-30	NODAL	1
12645337	2003-03-20	F2R	7
26729319	2016-07-27	HCCS	1
17708250	2007-08-21	AKT1	2
17708250	2007-08-21	TFF3	1
17708250	2007-08-21	EIF2AK3	1
24895231	2014-09-22	AKT1	2
24895231	2014-09-22	ZHX2	1
24895231	2014-09-22	CDKN2A	2
18172731	2008-02-08	NODAL	1
12125919	2002-07-19	IL2	1
10436811	1999-09-09	SMAD4	1
10436811	1999-09-09	CDKN2A	1
12063947	2002-06-14	PNKD	1
9146339	1997-05-28	NODAL	1
14615419	2003-11-17	NFKBIA	2
14615419	2003-11-17	CD14	2
14615419	2003-11-17	MYD88	2
14615419	2003-11-17	TLR4	2
23132676	2013-02-20	VEGFC	4
23132676	2013-02-20	DKK1	13
20480521	2010-05-18	BCL2L1	2
20480521	2010-05-18	NQO1	9
13329994	1956-12-01	NODAL	1
26320466	2015-08-31	IDH2	5
26320466	2015-08-31	IDH1	5
26320466	2015-08-31	HGD	5
22901367	2012-11-21	NFE2L2	10
16081594	2005-10-03	TNFRSF1A	3
12402382	2002-10-28	IL19	1
18081149	2008-04-02	AKT1	1
10210214	1999-05-06	NODAL	2
19557416	2009-10-15	HCCS	3
15905121	2006-08-07	CD1D	1
15905121	2006-08-07	CD3G	1
27998773	2016-12-21	CCDC88A	6
27998773	2016-12-21	AKT1	5
16596179	2006-04-05	MUC5AC	7
16596179	2006-04-05	SOX2	7
19384907	2009-06-18	NODAL	1
22234835	2012-05-30	AKT1	10
22234835	2012-05-30	EIF4EBP1	1
16082719	2005-10-24	GSTM1	3
24532432	2014-06-12	TMPRSS4	11
25651692	2015-02-05	PTPN6	1
25651692	2015-02-05	CYP27A1	1
25651692	2015-02-05	CYP7A1	1
25651692	2015-02-05	SLC10A1	1
25651692	2015-02-05	ABCC2	1
25651692	2015-02-05	NR1H4	1
25651692	2015-02-05	ABCB11	1
15567954	2004-11-29	MUC5AC	1
15567954	2004-11-29	MUC2	1
15567954	2004-11-29	PEMT	1
27338241	2016-08-30	STMN1	5
22088438	2012-01-09	AKT1	2
27222070	2016-06-15	SOCS3	1
14527906	2003-10-06	CDKN2A	2
23899605	2013-11-11	ALPL	2
19963407	2011-11-14	NODAL	2
18392709	2008-04-08	MUC5AC	11
18392709	2008-04-08	KRT20	10
18392709	2008-04-08	KRT7	11
21644012	2012-08-24	SYP	2
12649372	2003-03-21	SLC15A1	2
21113018	2011-03-31	XPC	6
21113018	2011-03-31	IMPACT	1
15313687	2004-08-17	TNFRSF1A	3
10987227	2000-09-28	NODAL	2
10987227	2000-09-28	PEMT	2
21949812	2011-09-28	IL1B	1
27622582	2016-09-13	IDH1	2
27622582	2016-09-13	SMAD4	1
27622582	2016-09-13	CDKN2A	4
25025063	2014-07-15	CCKAR	8
25301359	2014-10-10	POU5F1	2
25301359	2014-10-10	FOXA2	1
19758456	2009-09-30	NODAL	2
19758456	2009-09-30	NDRG1	1
21494118	2011-07-21	PEMT	1
25245603	2014-12-02	HMGA2	10
