#filename	date	concept_num	concept
11414763	2001-06-20	Pancreatic Cancer	2
16969513	2006-09-13	Pancreatic Cancer	3
18632830	2008-08-01	Pancreatic Cancer	8
18632830	2008-08-01	Liver cancer	1
14697287	2003-12-30	Pancreatic Cancer	4
19020751	2008-11-21	Pancreatic Cancer	9
15138131	2004-05-12	Pancreatic Cancer	20
18575577	2008-06-25	Pancreatic Cancer	6
16525637	2006-03-09	Pancreatic Cancer	7
23860756	2013-08-14	Colorectal cancer	1
17406026	2007-04-11	Pancreatic Cancer	6
18483392	2008-05-16	Pancreatic Cancer	7
2387508	1990-09-25	Pancreatic Cancer	1
10690540	2000-03-28	Pancreatic Cancer	9
21573709	2011-07-25	Pancreatic Cancer	8
10404064	1999-08-05	Pancreatic Cancer	1
10404064	1999-08-05	Stomach cancer	1
10922411	2000-08-29	Pancreatic Cancer	3
22914903	2013-01-23	Pancreatic Cancer	1
24464212	2014-06-24	Pancreatic Cancer	8
17290391	2007-04-30	Pancreatic Cancer	7
20807812	2010-09-16	Pancreatic Cancer	2
16983343	2007-03-08	Pancreatic Cancer	1
12469206	2002-12-06	Pancreatic Cancer	1
12469206	2002-12-06	Stomach cancer	1
12213721	2002-09-05	Pancreatic Cancer	1
22283657	2012-03-13	Pancreatic Cancer	3
22283657	2012-03-13	Colorectal cancer	2
18218118	2008-03-03	Pancreatic Cancer	8
11751396	2001-12-25	Pancreatic Cancer	1
16060994	2005-08-02	Pancreatic Cancer	6
23874581	2013-07-22	Pancreatic Cancer	5
11096345	2000-12-13	Stomach cancer	1
11096345	2000-12-13	Pancreatic Cancer	4
17234748	2007-01-19	Pancreatic Cancer	1
15696395	2005-05-13	Pancreatic Cancer	3
19654291	2009-08-14	Pancreatic Cancer	5
17575320	2007-08-20	Pancreatic Cancer	2
18652760	2008-07-25	Pancreatic Cancer	5
18829478	2008-10-02	Pancreatic Cancer	5
22800288	2012-08-20	Pancreatic Cancer	7
14599602	2003-11-05	Pancreatic Cancer	4
8656602	1996-07-26	Pancreatic Cancer	3
19513511	2009-06-10	Pancreatic Cancer	3
23975374	2014-01-31	Pancreatic Cancer	7
22421942	2012-03-16	Pancreatic Cancer	5
23745036	2013-06-07	Pancreatic Cancer	3
17483439	2007-05-21	Pancreatic Cancer	4
19109152	2008-12-25	Pancreatic Cancer	4
24186001	2014-03-27	Pancreatic Cancer	6
16532036	2006-06-22	Pancreatic Cancer	3
23185182	2012-11-27	Pancreatic Cancer	6
17039343	2006-11-30	Pancreatic Cancer	3
15516847	2004-11-01	Pancreatic Cancer	8
18000398	2008-02-06	Pancreatic Cancer	3
21713446	2012-01-02	Pancreatic Cancer	9
20353276	2010-03-31	Stomach cancer	2
20353276	2010-03-31	Esophageal cancer	1
20353276	2010-03-31	Pancreatic Cancer	2
20353276	2010-03-31	Colorectal cancer	1
18154939	2007-12-24	Pancreatic Cancer	6
17297450	2007-07-19	Pancreatic Cancer	2
17469085	2007-05-28	Pancreatic Cancer	2
19651775	2009-10-05	Pancreatic Cancer	2
10050105	1999-04-20	Pancreatic Cancer	7
24549287	2014-03-04	Pancreatic Cancer	1
19797115	2009-11-09	Pancreatic Cancer	1
19690385	2009-09-04	Pancreatic Cancer	2
21494603	2011-04-15	Pancreatic Cancer	9
22260016	2012-01-20	Pancreatic Cancer	1
21913185	2012-05-28	Pancreatic Cancer	1
22847800	2013-08-16	Pancreatic Cancer	3
8063617	1994-09-21	Pancreatic Cancer	2
21056012	2010-11-15	Pancreatic Cancer	2
19921695	2010-05-26	Pancreatic Cancer	1
19921695	2010-05-26	Colorectal cancer	1
21281432	2011-02-01	Bile duct cancer	4
21281432	2011-02-01	Pancreatic Cancer	1
21743960	2011-09-02	Pancreatic Cancer	1
15786540	2005-03-23	Pancreatic Cancer	1
21108830	2011-03-02	Pancreatic Cancer	1
12504222	2002-12-30	Pancreatic Cancer	2
16257181	2006-05-15	Pancreatic Cancer	3
18559516	2008-06-18	Pancreatic Cancer	1
19922503	2010-02-23	Pancreatic Cancer	3
21113131	2011-01-05	Pancreatic Cancer	4
9361092	1997-12-09	Pancreatic Cancer	4
19350420	2009-07-07	Pancreatic Cancer	3
23667692	2013-05-13	Pancreatic Cancer	8
9667524	1998-09-10	Pancreatic Cancer	9
17200014	2007-01-03	Pancreatic Cancer	13
23496197	2013-03-18	Pancreatic Cancer	1
20739850	2010-08-26	Pancreatic Cancer	2
17227781	2007-06-04	Pancreatic Cancer	4
10405349	1999-08-09	Pancreatic Cancer	9
19555390	2009-08-21	Pancreatic Cancer	1
17895890	2007-10-17	Pancreatic Cancer	3
19587709	2009-10-15	Pancreatic Cancer	6
15073125	2004-04-09	Esophageal cancer	1
15073125	2004-04-09	Pancreatic Cancer	3
19002021	2009-02-24	Pancreatic Cancer	4
24475245	2014-01-29	Pancreatic Cancer	2
8609057	1996-05-29	Pancreatic Cancer	2
18953252	2008-10-27	Pancreatic Cancer	5
21139804	2010-12-08	Pancreatic Cancer	8
18155156	2008-01-24	Pancreatic Cancer	1
18155156	2008-01-24	Colorectal cancer	1
18027154	2007-11-20	Pancreatic Cancer	1
15475449	2004-10-11	Pancreatic Cancer	1
23527134	2013-03-25	Pancreatic Cancer	7
15292208	2004-09-20	Pancreatic Cancer	3
15292208	2004-09-20	Colorectal cancer	1
17611704	2007-07-05	Pancreatic Cancer	1
17611704	2007-07-05	Stomach cancer	1
17611704	2007-07-05	Colorectal cancer	1
20725099	2010-12-16	Pancreatic Cancer	1
19212105	2009-02-12	Pancreatic Cancer	1
9211494	1997-08-19	Pancreatic Cancer	8
23587795	2013-08-21	Pancreatic Cancer	6
19170121	2009-03-16	Pancreatic Cancer	1
12142732	2002-07-26	Pancreatic Cancer	2
17434678	2007-05-08	Pancreatic Cancer	2
11832446	2002-02-08	Pancreatic Cancer	5
16525669	2006-03-09	Pancreatic Cancer	4
17726579	2007-11-12	Pancreatic Cancer	1
15363970	2004-09-14	Pancreatic Cancer	5
22147511	2012-02-06	Pancreatic Cancer	1
9853701	1999-02-23	Pancreatic Cancer	2
16446870	2006-01-31	Bile duct cancer	8
16446870	2006-01-31	Pancreatic Cancer	2
12920247	2003-08-15	Pancreatic Cancer	1
12920247	2003-08-15	Liver cancer	3
22622471	2012-10-23	Pancreatic Cancer	2
1423316	1992-12-16	Pancreatic Cancer	2
1423316	1992-12-16	Colorectal cancer	1
1423316	1992-12-16	Liver cancer	1
10734643	2000-05-09	Pancreatic Cancer	3
15647844	2005-01-13	Pancreatic Cancer	4
23426533	2013-02-21	Pancreatic Cancer	5
15941958	2005-06-08	Pancreatic Cancer	7
16857800	2006-07-21	Bile duct cancer	1
20121547	2010-02-03	Pancreatic Cancer	4
22595948	2012-12-13	Pancreatic Cancer	2
19582723	2009-07-14	Pancreatic Cancer	6
21472324	2011-04-07	Pancreatic Cancer	6
9293783	1997-10-01	Pancreatic Cancer	4
23303473	2013-03-15	Pancreatic Cancer	2
19107333	2008-12-24	Pancreatic Cancer	3
21465479	2011-11-28	Pancreatic Cancer	3
17927850	2007-10-11	Pancreatic Cancer	7
18322951	2008-03-06	Pancreatic Cancer	4
19435870	2011-01-25	Pancreatic Cancer	2
18559508	2008-06-18	Pancreatic Cancer	5
22087285	2011-11-17	Pancreatic Cancer	3
16552336	2006-03-22	Pancreatic Cancer	3
23715647	2013-07-12	Pancreatic Cancer	6
11058911	2000-11-06	Pancreatic Cancer	1
15112280	2004-04-27	Pancreatic Cancer	5
15345676	2004-11-16	Pancreatic Cancer	2
10225458	1999-05-17	Pancreatic Cancer	4
22273698	2012-06-14	Pancreatic Cancer	1
20178008	2010-11-05	Pancreatic Cancer	4
20428214	2010-11-11	Pancreatic Cancer	1
6102405	1980-05-14	Pancreatic Cancer	2
22736142	2012-07-16	Pancreatic Cancer	2
